name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Zoya,65,147012,605,598593,Business,Approved,Hyderabad
Arjun,67,114417,800,445180,Salaried,Approved,Delhi
Priya,68,87081,787,616652,Salaried,Rejected,Chennai
Arjun,49,147853,490,960285,Salaried,Approved,Hyderabad
Rahul,58,123701,868,409249,Salaried,Rejected,Kolkata
Zoya,34,37249,857,881777,Business,Approved,Bangalore
Fatima,42,20550,790,472668,Self-Employed,Approved,Bangalore
Imran,66,116762,827,223785,Salaried,Approved,Pune
Sara,68,99887,819,534792,Self-Employed,Approved,Bangalore
Aisha,56,57347,786,932290,Salaried,Rejected,Hyderabad
Aisha,65,155531,593,384403,Self-Employed,Approved,Bangalore
Priya,45,151145,873,496900,Business,Rejected,Pune
Rahul,66,142455,731,796806,Self-Employed,Approved,Delhi
Rahul,53,91199,837,465398,Salaried,Approved,Kolkata
Aman,70,112078,454,69314,Self-Employed,Approved,Chennai
Rahul,58,106693,531,686902,Business,Approved,Mumbai
Rohan,34,81081,837,218701,Business,Approved,Mumbai
Karan,59,144977,888,459219,Salaried,Approved,Mumbai
Zoya,59,148653,885,803400,Business,Approved,Delhi
Rohan,51,98310,612,767858,Self-Employed,Approved,Pune
Riya,55,113853,856,430690,Salaried,Rejected,Pune
Kabir,64,157946,685,459084,Self-Employed,Approved,Ahmedabad
Karan,68,91687,674,528754,Salaried,Rejected,Pune
Rohan,21,160060,663,630181,Business,Approved,Mumbai
Aisha,50,86574,840,287802,Business,Rejected,Bangalore
Ananya,32,145666,679,558575,Business,Rejected,Pune
Kabir,65,140808,881,246497,Salaried,Rejected,Mumbai
Rahul,47,88314,668,18568,Salaried,Rejected,Pune
Sara,27,103354,689,38053,Self-Employed,Approved,Delhi
Zoya,41,140122,641,656510,Business,Rejected,Mumbai
Sara,62,86652,863,134252,Self-Employed,Rejected,Pune
Priya,65,159049,676,362543,Business,Approved,Pune
Sara,65,131248,718,758168,Self-Employed,Approved,Hyderabad
Riya,62,99809,842,643519,Self-Employed,Rejected,Ahmedabad
Riya,50,74148,585,47614,Self-Employed,Approved,Kolkata
Zoya,59,81801,845,158408,Salaried,Rejected,Kolkata
Fatima,63,116708,613,472928,Business,Rejected,Pune
Rahul,43,139095,888,436867,Business,Rejected,Pune
Fatima,37,50138,864,658675,Business,Rejected,Bangalore
Riya,45,54957,441,637213,Salaried,Rejected,Pune
Neha,54,82377,842,859924,Salaried,Approved,Ahmedabad
Rahul,56,121975,768,615715,Self-Employed,Rejected,Hyderabad
Ananya,63,144206,791,777463,Self-Employed,Rejected,Pune
Ananya,34,109377,722,84344,Business,Rejected,Chennai
Neha,54,39688,764,292031,Business,Approved,Delhi
Karan,62,144826,518,915728,Salaried,Approved,Hyderabad
Karan,55,83271,581,736732,Business,Rejected,Chennai
Aisha,64,42963,830,422108,Salaried,Approved,Delhi
Aisha,49,124338,659,523359,Business,Approved,Mumbai
Rahul,52,113781,871,517039,Self-Employed,Approved,Kolkata
Fatima,54,94805,815,907541,Self-Employed,Rejected,Mumbai
Ananya,68,142624,602,26514,Salaried,Approved,Bangalore
Neha,63,159373,836,754678,Business,Rejected,Mumbai
Karan,47,112737,699,507187,Salaried,Approved,Ahmedabad
Neha,55,82057,805,91686,Business,Rejected,Ahmedabad
Riya,45,135484,824,686741,Salaried,Rejected,Chennai
Karan,60,90245,551,391085,Self-Employed,Approved,Delhi
Imran,52,155733,849,-52183,Self-Employed,Approved,Kolkata
Aditya,26,85757,874,656895,Business,Approved,Kolkata
Kabir,64,122821,760,696932,Business,Approved,Delhi
Sara,61,132359,653,306293,Self-Employed,Rejected,Kolkata
Kabir,62,147928,739,271370,Self-Employed,Approved,Bangalore
Aisha,43,128713,543,218121,Salaried,Rejected,Chennai
Zoya,50,144144,731,534338,Business,Approved,Kolkata
Arjun,47,131586,772,234551,Business,Approved,Hyderabad
Zoya,41,121660,816,504579,Salaried,Rejected,Chennai
Aisha,34,101503,697,515100,Salaried,Rejected,Delhi
Zoya,48,123498,549,431327,Salaried,Approved,Mumbai
Aditya,69,132780,690,550108,Business,Approved,Chennai
Riya,57,158469,853,68754,Business,Rejected,Bangalore
Aditya,49,111155,771,610782,Business,Rejected,Delhi
Karan,20,51741,717,605347,Self-Employed,Approved,Hyderabad
Karan,31,84848,750,268355,Self-Employed,Approved,Kolkata
Kabir,65,99209,787,367883,Business,Approved,Hyderabad
Fatima,61,102859,837,47866,Salaried,Approved,Ahmedabad
Aditya,31,70545,554,132694,Business,Approved,Ahmedabad
Arjun,49,68112,812,574016,Salaried,Rejected,Chennai
Fatima,58,160189,897,716451,Salaried,Rejected,Pune
Rahul,47,119076,888,588446,Salaried,Rejected,Chennai
Sara,57,96927,624,827635,Salaried,Rejected,Chennai
Ananya,24,114527,829,113302,Business,Rejected,Delhi
Imran,41,137885,830,720301,Self-Employed,Rejected,Kolkata
Arjun,56,77279,692,592026,Self-Employed,Approved,Chennai
Sara,55,55373,859,464817,Salaried,Approved,Chennai
Kabir,69,81813,527,731619,Self-Employed,Rejected,Chennai
Imran,60,118286,668,333594,Salaried,Rejected,Bangalore
Kabir,62,82794,578,228551,Business,Rejected,Delhi
Imran,65,115582,685,636178,Salaried,Rejected,Pune
Ananya,55,124602,678,632199,Self-Employed,Rejected,Kolkata
Zoya,58,148229,820,404573,Salaried,Approved,Delhi
Karan,24,93061,591,368190,Salaried,Approved,Ahmedabad
Neha,57,146550,705,534644,Business,Rejected,Kolkata
Riya,28,142745,809,688546,Business,Approved,Chennai
Neha,25,91560,802,396690,Self-Employed,Approved,Delhi
Imran,64,87134,885,390543,Salaried,Rejected,Kolkata
Rohan,50,132497,522,161537,Business,Approved,Chennai
Imran,65,141566,685,812320,Salaried,Approved,Bangalore
Priya,54,137096,705,478588,Self-Employed,Approved,Delhi
Riya,65,145171,689,226666,Salaried,Rejected,Mumbai
Rohan,55,75626,764,391484,Salaried,Rejected,Kolkata
Rahul,33,151711,768,200733,Salaried,Approved,Delhi
Ananya,55,165121,550,725748,Salaried,Approved,Bangalore
Sara,58,143018,807,408455,Self-Employed,Rejected,Mumbai
Karan,62,122443,670,891249,Self-Employed,Approved,Pune
Riya,52,143884,654,570334,Salaried,Rejected,Pune
Kabir,48,139334,866,945395,Self-Employed,Approved,Delhi
Neha,65,80757,770,357306,Salaried,Rejected,Pune
Zoya,38,121905,729,723707,Business,Approved,Delhi
Rahul,61,147894,667,780035,Salaried,Rejected,Chennai
Neha,58,135722,695,470050,Self-Employed,Rejected,Delhi
Fatima,62,109154,670,388093,Self-Employed,Rejected,Bangalore
Zoya,50,136705,793,468110,Salaried,Approved,Kolkata
Sara,49,121490,733,117586,Business,Approved,Bangalore
Arjun,65,66423,879,290111,Business,Approved,Kolkata
Riya,54,143559,720,366901,Business,Approved,Hyderabad
Arjun,52,81815,824,453294,Salaried,Rejected,Pune
Kabir,62,132592,797,453125,Self-Employed,Approved,Ahmedabad
Priya,56,103646,582,922608,Salaried,Rejected,Hyderabad
Rohan,38,91102,873,276866,Business,Approved,Mumbai
Imran,57,150363,539,216274,Salaried,Approved,Kolkata
Rahul,64,100917,816,21091,Self-Employed,Rejected,Pune
Fatima,67,130467,530,473761,Business,Rejected,Kolkata
Aditya,66,63017,678,32787,Business,Approved,Mumbai
Rohan,47,120025,738,935283,Self-Employed,Approved,Mumbai
Sara,68,101278,740,768447,Self-Employed,Rejected,Hyderabad
Fatima,52,79070,845,885424,Salaried,Rejected,Ahmedabad
Rohan,39,110879,703,219307,Salaried,Approved,Pune
Kabir,67,162353,835,673338,Salaried,Rejected,Ahmedabad
Kabir,55,148552,659,121786,Salaried,Approved,Mumbai
Priya,54,142716,892,635896,Salaried,Rejected,Pune
Karan,66,141426,676,473635,Salaried,Approved,Mumbai
Ananya,45,78504,756,436040,Salaried,Approved,Ahmedabad
Kabir,36,129894,703,788219,Salaried,Approved,Chennai
Aman,22,151707,624,377116,Business,Rejected,Mumbai
Aditya,63,140206,860,374065,Salaried,Rejected,Mumbai
Rohan,63,107344,495,604861,Salaried,Rejected,Hyderabad
Rahul,54,55026,804,219787,Salaried,Rejected,Pune
Aman,37,92103,873,278844,Business,Approved,Pune
Rahul,54,143607,871,679448,Self-Employed,Approved,Hyderabad
Arjun,32,132108,827,751791,Salaried,Approved,Bangalore
Zoya,43,152071,796,590820,Salaried,Approved,Mumbai
Zoya,63,116580,638,362756,Business,Rejected,Pune
Sara,64,121220,565,529380,Self-Employed,Rejected,Hyderabad
Aman,63,133728,654,536602,Salaried,Rejected,Kolkata
Kabir,41,142032,702,30427,Salaried,Approved,Ahmedabad
Priya,55,147765,575,738344,Salaried,Rejected,Pune
Aditya,41,143939,602,979748,Salaried,Rejected,Kolkata
Imran,59,48599,826,829964,Business,Approved,Hyderabad
Aman,54,104343,828,792067,Self-Employed,Approved,Pune
Karan,66,126917,868,256348,Self-Employed,Approved,Mumbai
Zoya,24,152755,787,125544,Business,Approved,Pune
Aditya,49,114717,649,314307,Business,Rejected,Chennai
Neha,46,125732,727,597691,Salaried,Approved,Chennai
Aman,31,91729,433,349705,Salaried,Rejected,Hyderabad
Aman,63,38172,869,732672,Self-Employed,Rejected,Kolkata
Zoya,64,38463,820,687776,Self-Employed,Approved,Mumbai
Rahul,40,97778,665,817876,Self-Employed,Approved,Bangalore
Rahul,63,152991,698,599710,Business,Rejected,Hyderabad
Neha,56,131276,711,48119,Business,Approved,Kolkata
Priya,31,45397,747,819646,Self-Employed,Rejected,Bangalore
Riya,65,159805,630,119476,Salaried,Approved,Pune
Rahul,65,142406,682,786961,Business,Rejected,Kolkata
Fatima,45,158741,845,616545,Salaried,Rejected,Delhi
Kabir,24,55063,890,725876,Self-Employed,Approved,Chennai
Fatima,59,162756,743,482956,Salaried,Approved,Pune
Imran,51,121814,686,112332,Self-Employed,Rejected,Ahmedabad
Aisha,57,119109,724,627339,Business,Approved,Kolkata
Neha,61,123900,876,578179,Self-Employed,Rejected,Mumbai
Kabir,68,95088,819,545310,Self-Employed,Rejected,Mumbai
Aman,52,87823,846,135129,Self-Employed,Approved,Pune
Aman,61,116422,880,1042816,Business,Approved,Pune
Zoya,25,157933,683,112778,Salaried,Rejected,Delhi
Rohan,68,132429,673,321530,Self-Employed,Rejected,Mumbai
Imran,61,126901,707,266636,Salaried,Approved,Pune
Priya,26,135948,809,311221,Salaried,Approved,Pune
Neha,50,117271,726,466593,Self-Employed,Rejected,Ahmedabad
Imran,30,102514,804,407510,Salaried,Rejected,Ahmedabad
Sara,65,107625,742,213294,Business,Approved,Hyderabad
Imran,59,123699,836,809530,Salaried,Approved,Hyderabad
Neha,59,133538,889,452187,Salaried,Approved,Ahmedabad
Zoya,68,132917,684,403407,Business,Approved,Bangalore
Aisha,62,135697,713,581092,Business,Rejected,Bangalore
Arjun,41,122385,664,313748,Salaried,Rejected,Kolkata
Rahul,55,158089,578,664800,Salaried,Approved,Mumbai
Aisha,37,147497,734,963560,Salaried,Approved,Chennai
Rohan,35,82246,844,128166,Self-Employed,Approved,Ahmedabad
Aisha,59,29976,675,815464,Business,Rejected,Mumbai
Kabir,31,159684,587,426923,Business,Rejected,Delhi
Fatima,49,74423,702,664567,Business,Rejected,Bangalore
Fatima,61,133886,821,305856,Business,Rejected,Delhi
Ananya,64,89932,704,547062,Salaried,Approved,Pune
Imran,70,107481,704,174579,Salaried,Rejected,Pune
Sara,27,124515,788,501006,Salaried,Rejected,Mumbai
Aisha,70,48215,726,101621,Business,Rejected,Pune
Aditya,69,72593,671,350796,Business,Approved,Kolkata
Karan,27,97145,695,496900,Salaried,Approved,Mumbai
Aman,44,117876,778,10680,Business,Approved,Hyderabad
Rohan,42,145130,868,255407,Salaried,Approved,Pune
Neha,27,47889,717,702433,Self-Employed,Rejected,Kolkata
Fatima,52,151839,847,572505,Self-Employed,Rejected,Pune
Rohan,65,116682,639,922482,Salaried,Rejected,Bangalore
Arjun,50,81280,859,708696,Self-Employed,Approved,Pune
Kabir,54,139194,827,510021,Salaried,Approved,Hyderabad
Ananya,52,108727,725,401588,Self-Employed,Approved,Ahmedabad
Kabir,43,111848,723,-11781,Self-Employed,Rejected,Kolkata
Fatima,63,147057,558,804166,Self-Employed,Rejected,Bangalore
Zoya,50,153967,614,892772,Business,Rejected,Bangalore
Sara,57,124986,606,804117,Salaried,Approved,Mumbai
Neha,40,57401,717,495246,Self-Employed,Approved,Delhi
Imran,30,138593,824,804407,Salaried,Rejected,Hyderabad
Aman,55,99919,692,932004,Business,Rejected,Delhi
Sara,56,144085,658,362339,Salaried,Rejected,Pune
Riya,65,45872,792,101051,Self-Employed,Rejected,Delhi
Zoya,64,72261,823,844123,Self-Employed,Rejected,Chennai
Sara,63,119849,692,440775,Self-Employed,Approved,Mumbai
Fatima,52,90977,750,265586,Business,Approved,Pune
Rohan,58,99502,862,508850,Business,Approved,Hyderabad
Ananya,25,88720,851,401415,Salaried,Approved,Pune
Arjun,30,101110,888,161104,Self-Employed,Approved,Mumbai
Rohan,41,126062,835,29581,Self-Employed,Rejected,Ahmedabad
Ananya,56,108418,850,218596,Salaried,Rejected,Hyderabad
Imran,47,101086,870,157906,Salaried,Rejected,Mumbai
Riya,43,81416,830,895512,Business,Approved,Ahmedabad
Karan,32,128926,486,976408,Self-Employed,Rejected,Kolkata
Rahul,63,118116,871,877588,Salaried,Approved,Ahmedabad
Sara,24,151435,818,462438,Salaried,Approved,Kolkata
Ananya,31,145612,691,333628,Business,Approved,Delhi
Aman,60,119754,876,787046,Self-Employed,Approved,Mumbai
Aman,57,148217,844,597642,Business,Rejected,Ahmedabad
Ananya,47,112459,822,250572,Self-Employed,Approved,Ahmedabad
Priya,57,63757,877,551397,Self-Employed,Approved,Ahmedabad
Fatima,49,107203,547,96672,Self-Employed,Rejected,Hyderabad
Arjun,70,145882,605,698876,Self-Employed,Approved,Mumbai
Zoya,67,123471,667,879047,Self-Employed,Approved,Kolkata
Karan,55,143582,791,736614,Business,Rejected,Ahmedabad
Aman,71,152829,781,962175,Salaried,Rejected,Kolkata
Rahul,53,108714,862,656833,Self-Employed,Rejected,Delhi
Riya,54,146935,845,606422,Salaried,Rejected,Mumbai
Aditya,41,84546,888,717985,Self-Employed,Approved,Delhi
Fatima,45,135750,827,543189,Self-Employed,Rejected,Mumbai
Riya,26,85900,856,605478,Salaried,Rejected,Hyderabad
Fatima,43,93693,754,276357,Business,Approved,Kolkata
Aditya,47,147695,638,107063,Business,Rejected,Mumbai
Sara,53,144085,612,959620,Salaried,Rejected,Mumbai
Kabir,43,122886,613,470554,Salaried,Rejected,Ahmedabad
Rohan,65,97683,876,36959,Business,Approved,Pune
Aman,48,152494,513,399033,Business,Approved,Chennai
Riya,48,118548,864,15120,Business,Rejected,Hyderabad
Kabir,33,151753,806,331054,Self-Employed,Approved,Kolkata
Aditya,46,111891,809,1060030,Self-Employed,Rejected,Delhi
Sara,46,151768,751,835422,Self-Employed,Approved,Mumbai
Aditya,25,124460,780,23847,Salaried,Rejected,Mumbai
Neha,62,158512,767,551600,Self-Employed,Approved,Ahmedabad
Fatima,68,69004,669,305125,Self-Employed,Approved,Hyderabad
Fatima,56,149244,562,822960,Business,Rejected,Chennai
Neha,69,89366,558,134255,Self-Employed,Rejected,Ahmedabad
Ananya,60,96421,498,473794,Business,Approved,Bangalore
Neha,52,142847,842,747690,Business,Rejected,Kolkata
Imran,43,107898,850,588699,Salaried,Rejected,Bangalore
Priya,49,148444,745,423257,Business,Approved,Mumbai
Rohan,21,82798,833,657610,Salaried,Approved,Pune
Arjun,55,140571,667,598328,Business,Approved,Ahmedabad
Sara,58,147639,742,696295,Business,Approved,Chennai
Ananya,51,136894,888,610205,Salaried,Approved,Kolkata
Fatima,26,84883,628,605727,Business,Rejected,Pune
Riya,62,161930,578,494839,Business,Rejected,Mumbai
Fatima,61,142946,617,937475,Salaried,Approved,Chennai
Rahul,63,48112,862,940283,Self-Employed,Rejected,Hyderabad
Aman,17,82225,711,730401,Self-Employed,Rejected,Bangalore
Fatima,21,119868,694,897995,Self-Employed,Rejected,Bangalore
Riya,67,93650,881,427658,Salaried,Rejected,Chennai
Fatima,60,64893,557,714539,Salaried,Approved,Bangalore
Sara,45,161613,806,206984,Self-Employed,Rejected,Hyderabad
Aman,28,127985,871,667336,Salaried,Approved,Pune
Rahul,49,75776,767,305042,Self-Employed,Rejected,Mumbai
Neha,69,108010,743,702843,Salaried,Approved,Ahmedabad
Fatima,54,78525,683,477165,Salaried,Rejected,Hyderabad
Arjun,36,123523,503,491937,Salaried,Rejected,Ahmedabad
Fatima,58,84410,483,426050,Salaried,Approved,Bangalore
Arjun,68,112255,702,437259,Salaried,Rejected,Mumbai
Rohan,58,109603,789,662563,Business,Rejected,Ahmedabad
Sara,61,98196,453,760964,Salaried,Approved,Hyderabad
Rahul,20,119708,806,13022,Salaried,Approved,Delhi
Zoya,26,109863,780,719424,Self-Employed,Approved,Delhi
Aditya,64,101081,805,478405,Self-Employed,Rejected,Pune
Arjun,65,155889,888,705449,Business,Approved,Ahmedabad
Ananya,54,86167,637,456483,Self-Employed,Rejected,Chennai
Fatima,64,129186,880,286941,Self-Employed,Rejected,Hyderabad
Fatima,69,112353,688,251339,Self-Employed,Rejected,Ahmedabad
Sara,31,122026,597,650536,Salaried,Approved,Ahmedabad
Imran,52,114673,643,918572,Salaried,Rejected,Kolkata
Ananya,38,97284,703,198742,Salaried,Rejected,Pune
Arjun,50,122070,843,157219,Self-Employed,Rejected,Chennai
Neha,54,107130,789,594645,Business,Approved,Mumbai
Priya,47,105956,829,295773,Salaried,Rejected,Chennai
Zoya,65,111417,864,352288,Business,Approved,Kolkata
Arjun,55,66612,559,400096,Salaried,Rejected,Delhi
Neha,30,124960,885,777178,Salaried,Rejected,Ahmedabad
Aman,56,149882,809,538675,Self-Employed,Approved,Hyderabad
Neha,57,134757,872,572068,Salaried,Approved,Mumbai
Aman,55,154748,744,316845,Self-Employed,Approved,Pune
Karan,64,146426,757,366772,Salaried,Rejected,Pune
Fatima,31,87385,887,653025,Self-Employed,Rejected,Delhi
Riya,28,110646,791,560245,Business,Rejected,Ahmedabad
Neha,58,36404,893,394594,Self-Employed,Approved,Kolkata
Kabir,70,120178,898,61566,Self-Employed,Approved,Pune
Neha,64,83705,782,353936,Salaried,Rejected,Hyderabad
Neha,49,109954,517,888462,Self-Employed,Approved,Bangalore
Riya,58,111017,758,486367,Self-Employed,Rejected,Mumbai
Neha,54,151861,857,634366,Self-Employed,Rejected,Bangalore
Imran,62,141301,814,646565,Business,Rejected,Kolkata
Riya,44,119142,674,301560,Business,Rejected,Pune
Rohan,59,109694,702,170847,Business,Rejected,Chennai
Rohan,55,131124,725,802572,Salaried,Approved,Delhi
Aman,68,68105,778,607765,Salaried,Approved,Ahmedabad
Arjun,44,118738,650,855472,Salaried,Rejected,Mumbai
Karan,56,145986,864,59534,Salaried,Approved,Mumbai
Aisha,67,81388,563,492369,Self-Employed,Approved,Hyderabad
Aisha,60,118360,647,280089,Salaried,Rejected,Chennai
Aditya,30,96144,672,773435,Salaried,Approved,Mumbai
Fatima,54,58488,850,532386,Salaried,Rejected,Mumbai
Aditya,51,73226,792,588212,Self-Employed,Rejected,Hyderabad
Neha,62,104096,730,571382,Business,Rejected,Hyderabad
Priya,53,75365,719,251136,Salaried,Approved,Kolkata
Kabir,47,153368,573,407110,Self-Employed,Approved,Chennai
Karan,25,49173,508,295946,Salaried,Approved,Mumbai
Imran,39,156812,894,479554,Salaried,Rejected,Bangalore
Karan,62,144950,670,816305,Salaried,Rejected,Mumbai
Aisha,56,64388,898,457702,Self-Employed,Rejected,Bangalore
Rohan,48,151425,582,174621,Salaried,Approved,Kolkata
Ananya,55,99761,613,237296,Self-Employed,Approved,Hyderabad
Aditya,43,139831,694,103389,Self-Employed,Approved,Mumbai
Arjun,68,145565,833,807931,Salaried,Rejected,Pune
Kabir,66,145906,754,382149,Business,Rejected,Pune
Neha,57,94584,749,12092,Business,Rejected,Delhi
Arjun,60,103898,754,830090,Salaried,Approved,Bangalore
Aman,60,100693,600,531302,Salaried,Approved,Kolkata
Kabir,64,78655,711,798284,Business,Rejected,Mumbai
Aisha,58,108348,764,474219,Salaried,Rejected,Mumbai
Arjun,67,116753,750,986625,Salaried,Approved,Bangalore
Priya,31,141563,786,272706,Self-Employed,Rejected,Kolkata
Aman,38,122282,465,682113,Business,Rejected,Delhi
Aisha,59,94243,840,216938,Business,Approved,Ahmedabad
Riya,32,115524,866,310661,Salaried,Approved,Hyderabad
Arjun,58,122103,810,406400,Self-Employed,Approved,Mumbai
Priya,50,153400,854,635587,Salaried,Approved,Bangalore
Ananya,68,156200,652,357130,Salaried,Rejected,Chennai
Ananya,26,122423,869,564165,Business,Rejected,Mumbai
Zoya,66,146036,508,454329,Self-Employed,Approved,Delhi
Neha,31,114279,867,650235,Self-Employed,Approved,Pune
Kabir,55,147829,851,232266,Business,Rejected,Hyderabad
Fatima,53,159793,669,122443,Business,Approved,Mumbai
Aisha,46,128997,856,63568,Salaried,Approved,Bangalore
Zoya,21,47682,869,192200,Self-Employed,Approved,Pune
Rahul,65,151417,495,574080,Salaried,Rejected,Delhi
Zoya,70,50230,777,313839,Self-Employed,Approved,Mumbai
Sara,39,145034,606,957929,Self-Employed,Rejected,Mumbai
Aisha,52,136432,859,847003,Self-Employed,Approved,Pune
Rohan,48,130984,744,156895,Business,Approved,Pune
Imran,55,105521,661,648439,Self-Employed,Approved,Chennai
Sara,56,91665,731,1035184,Self-Employed,Rejected,Bangalore
Fatima,40,147430,798,593601,Salaried,Rejected,Hyderabad
Aman,63,41272,710,428445,Self-Employed,Approved,Pune
Imran,31,131405,742,366095,Business,Rejected,Kolkata
Aditya,50,112502,791,695507,Salaried,Rejected,Pune
Aisha,61,102790,847,335030,Self-Employed,Rejected,Delhi
Karan,42,135663,524,486945,Self-Employed,Rejected,Chennai
Neha,63,99479,855,575531,Self-Employed,Approved,Kolkata
Zoya,32,95034,824,863594,Business,Rejected,Delhi
Aditya,28,143647,844,822868,Self-Employed,Rejected,Chennai
Fatima,50,105292,732,246969,Business,Rejected,Kolkata
Rahul,64,108133,664,745830,Business,Approved,Bangalore
Aisha,60,97854,740,315319,Business,Rejected,Mumbai
Aisha,58,145055,788,76953,Business,Rejected,Ahmedabad
Zoya,32,52857,779,1015061,Business,Approved,Chennai
Imran,26,134519,816,287650,Salaried,Rejected,Pune
Zoya,25,136798,688,554283,Business,Rejected,Pune
Neha,52,63529,736,469136,Salaried,Rejected,Delhi
Neha,38,116147,869,796164,Self-Employed,Rejected,Ahmedabad
Fatima,51,79577,609,761647,Salaried,Approved,Mumbai
Priya,43,135012,869,797058,Self-Employed,Rejected,Bangalore
Arjun,33,123905,655,147397,Salaried,Rejected,Bangalore
Arjun,52,147900,475,100833,Salaried,Rejected,Kolkata
Arjun,63,38571,830,324021,Self-Employed,Approved,Mumbai
Aditya,28,107341,850,592634,Salaried,Approved,Bangalore
Aditya,58,156067,574,603749,Business,Rejected,Kolkata
Sara,55,70238,636,729866,Self-Employed,Rejected,Bangalore
Rohan,47,117306,542,935442,Self-Employed,Approved,Chennai
Rahul,47,142134,706,348790,Salaried,Rejected,Hyderabad
Aditya,62,90517,839,324606,Salaried,Rejected,Mumbai
Neha,54,142650,797,258033,Business,Approved,Kolkata
Rahul,44,52482,811,739904,Business,Approved,Hyderabad
Riya,49,110961,822,116110,Salaried,Rejected,Chennai
Kabir,55,136008,660,524822,Business,Rejected,Delhi
Kabir,27,126835,680,350350,Salaried,Approved,Pune
Neha,55,136597,888,912636,Self-Employed,Rejected,Kolkata
Fatima,52,147842,886,170433,Self-Employed,Approved,Mumbai
Rahul,58,136778,878,83803,Self-Employed,Rejected,Mumbai
Neha,48,90936,558,553514,Self-Employed,Rejected,Bangalore
Aditya,53,88330,807,824648,Business,Approved,Ahmedabad
Kabir,45,95714,838,263311,Business,Approved,Bangalore
Rahul,55,82294,792,574607,Business,Approved,Delhi
Riya,40,76071,906,61710,Self-Employed,Approved,Ahmedabad
Arjun,58,113417,541,815576,Business,Rejected,Pune
Rohan,61,141067,750,459439,Business,Approved,Pune
Sara,59,163979,811,348454,Self-Employed,Rejected,Delhi
Kabir,41,129895,620,487511,Self-Employed,Rejected,Hyderabad
Aditya,62,131140,843,481339,Salaried,Approved,Hyderabad
Karan,27,126406,865,920661,Salaried,Approved,Ahmedabad
Fatima,46,102548,571,658366,Self-Employed,Approved,Pune
Aman,35,113228,844,678898,Self-Employed,Approved,Hyderabad
Imran,61,53767,809,334694,Self-Employed,Approved,Kolkata
Imran,59,116805,507,569773,Self-Employed,Rejected,Bangalore
Imran,31,146343,741,779005,Business,Rejected,Kolkata
Aman,59,91956,708,406254,Salaried,Approved,Hyderabad
Fatima,54,104048,825,309253,Salaried,Rejected,Pune
Ananya,29,160118,849,593905,Business,Approved,Bangalore
Neha,46,121049,734,951118,Business,Approved,Chennai
Rohan,46,122429,781,799626,Self-Employed,Approved,Delhi
Kabir,50,91612,648,527103,Business,Approved,Ahmedabad
Neha,69,153111,725,588483,Salaried,Rejected,Hyderabad
Arjun,22,143476,840,417935,Salaried,Rejected,Hyderabad
Arjun,28,147645,835,842232,Salaried,Rejected,Chennai
Arjun,19,97304,800,702911,Self-Employed,Rejected,Pune
Fatima,49,130372,882,354539,Business,Rejected,Ahmedabad
Arjun,57,77114,842,670272,Salaried,Approved,Pune
Neha,56,118525,593,314839,Self-Employed,Approved,Pune
Kabir,57,153827,683,611332,Self-Employed,Approved,Pune
Fatima,37,73641,592,430014,Business,Rejected,Pune
Riya,25,147990,874,849036,Self-Employed,Approved,Bangalore
Sara,30,126476,782,651828,Self-Employed,Approved,Ahmedabad
Fatima,62,98929,594,323189,Salaried,Rejected,Delhi
Rohan,59,134441,620,82273,Business,Approved,Pune
Zoya,63,115293,653,667209,Self-Employed,Rejected,Kolkata
Karan,49,51052,643,500765,Business,Approved,Hyderabad
Ananya,62,113351,693,59939,Salaried,Rejected,Ahmedabad
Priya,67,94579,551,222308,Business,Rejected,Pune
Riya,53,125239,737,415487,Salaried,Approved,Hyderabad
Neha,56,136398,880,495241,Salaried,Approved,Chennai
Neha,65,136714,550,220522,Business,Approved,Delhi
Rahul,66,113530,820,852799,Self-Employed,Rejected,Mumbai
Karan,41,124958,600,338433,Business,Approved,Chennai
Sara,27,127222,662,574371,Salaried,Approved,Hyderabad
Neha,64,127038,499,499238,Salaried,Approved,Ahmedabad
Riya,31,122426,669,303712,Self-Employed,Rejected,Kolkata
Karan,55,142342,597,482072,Salaried,Rejected,Mumbai
Kabir,67,102775,796,668602,Self-Employed,Rejected,Mumbai
Kabir,43,128122,622,692800,Self-Employed,Approved,Bangalore
Neha,61,135028,690,939135,Salaried,Rejected,Ahmedabad
Rohan,58,106546,585,580824,Salaried,Approved,Chennai
Aman,39,122386,860,648343,Self-Employed,Approved,Hyderabad
Imran,50,138313,613,544193,Salaried,Rejected,Pune
Priya,52,55110,878,334414,Salaried,Approved,Kolkata
Sara,60,113518,800,803227,Salaried,Rejected,Delhi
Arjun,66,110707,759,806544,Salaried,Rejected,Delhi
Priya,60,104146,820,443363,Salaried,Rejected,Hyderabad
Zoya,66,163393,804,806687,Business,Rejected,Delhi
Priya,30,117469,779,513720,Salaried,Rejected,Pune
Sara,52,139940,749,871777,Self-Employed,Approved,Chennai
Aisha,39,145286,862,507275,Self-Employed,Approved,Ahmedabad
Fatima,29,76546,871,481652,Self-Employed,Rejected,Mumbai
Aisha,70,38523,677,558737,Business,Approved,Kolkata
Fatima,71,153544,698,510770,Business,Rejected,Kolkata
Riya,67,144682,789,852090,Self-Employed,Approved,Chennai
Sara,27,108243,538,460072,Self-Employed,Approved,Mumbai
